new_id,sentence_id,sentence,sentence_tokens,type,dimension_group,speech_act
DOC003201,SENT024,"Por isso também que trocamos de ponto com frequência ou marcamos direto nos hotéis , conta Victoria .","['Por', 'isso', 'também', 'que', 'trocamos', 'de', 'ponto', 'com', 'frequência', 'ou', 'marcamos', 'direto', 'nos', 'em', 'os', 'hotéis', ',', 'conta', 'Victoria', '.']",General-purpose functions,Information-providing functions,inform
DOC003201,SENT027,"Selma , 27 , conta que veio depois que soube que a Colômbia podia regularizar sua situação .","['Selma', ',', '27', ',', 'conta', 'que', 'veio', 'depois', 'que', 'soube', 'que', 'a', 'Colômbia', 'podia', 'regularizar', 'sua', 'situação', '.']",General-purpose functions,Information-providing functions,inform
DOC003201,SENT034,"O segurança , e outros colegas que também tinham contratado prostitutas , foram demitidos .","['O', 'segurança', ',', 'e', 'outros', 'colegas', 'que', 'também', 'tinham', 'contratado', 'prostitutas', ',', 'foram', 'demitidos', '.']",General-purpose functions,Information-providing functions,inform
DOC003201,SENT035,"Já Londoño ficou famosa , mudou se para a Europa , onde trabalhou como modelo e escreveu um livro .","['Já', 'Londoño', 'ficou', 'famosa', ',', 'mudou', 'se', 'para', 'a', 'Europa', ',', 'onde', 'trabalhou', 'como', 'modelo', 'e', 'escreveu', 'um', 'livro', '.']",General-purpose functions,Information-providing functions,inform
DOC003201,SENT038,"Em vez de ir para o estrangeiro e buscar o sucesso , vou é tentar tirar minha família inteira lá da Venezuela .","['Em', 'vez', 'de', 'ir', 'para', 'o', 'estrangeiro', 'e', 'buscar', 'o', 'sucesso', ',', 'vou', 'é', 'tentar', 'tirar', 'minha', 'família', 'inteira', 'lá', 'da', 'de', 'a', 'Venezuela', '.']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT002,Imagina se aquele adolescente que ficava arrepiado quando o busão da linha Pompeia entrava na avenida Paulista pudesse antever que um dia um daqueles arranha-céus que desenham a silhueta da cidade seria seu ?,"['Imagina', 'se', 'aquele', 'adolescente', 'que', 'ficava', 'arrepiado', 'quando', 'o', 'busão', 'da', 'de', 'a', 'linha', 'Pompeia', 'entrava', 'na', 'em', 'a', 'avenida', 'Paulista', 'pudesse', 'antever', 'que', 'um', 'dia', 'um', 'daqueles', 'de', 'aqueles', 'arranha-céus', 'que', 'desenham', 'a', 'silhueta', 'da', 'de', 'a', 'cidade', 'seria', 'seu', '?']",General-purpose functions,Information-seeking functions,question
DOC003202,SENT004,"Sentou para fazer um balanço de meio século de vida e considerou : "" Será que está na hora de parar ? ""","['Sentou', 'para', 'fazer', 'um', 'balanço', 'de', 'meio', 'século', 'de', 'vida', 'e', 'considerou', ':', '""', 'Será', 'que', 'está', 'na', 'em', 'a', 'hora', 'de', 'parar', '?', '""']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT006,"O francês Joël Robuchon , que Atala reputa como a grande referência na sua formação , surpreendeu o mundo quando completou 50 anos e anunciou que estava fechando seu restaurante Jamin ( lê se Jaman ) .","['O', 'francês', 'Joël', 'Robuchon', ',', 'que', 'Atala', 'reputa', 'como', 'a', 'grande', 'referência', 'na', 'em', 'a', 'sua', 'formação', ',', 'surpreendeu', 'o', 'mundo', 'quando', 'completou', '50', 'anos', 'e', 'anunciou', 'que', 'estava', 'fechando', 'seu', 'restaurante', 'Jamin', '(', 'lê', 'se', 'Jaman', ')', '.']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT007,"O espanhol Ferran Adrià , outra grande inspiração , fez o mesmo com o El Bulli .","['O', 'espanhol', 'Ferran', 'Adrià', ',', 'outra', 'grande', 'inspiração', ',', 'fez', 'o', 'mesmo', 'com', 'o', 'El', 'Bulli', '.']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT008,A reflexão levou Atala a entender que o que faz sentido para ele agora é seguir adiante .,"['A', 'reflexão', 'levou', 'Atala', 'a', 'entender', 'que', 'o', 'que', 'faz', 'sentido', 'para', 'ele', 'agora', 'é', 'seguir', 'adiante', '.']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT012,"O dono do D.O.M . , do Dalva e Dito , do Bio e do Açougue Central decidiu inaugurar ... um hotel .","['O', 'dono', 'do', 'de', 'o', 'D.O.M', '.', ',', 'do', 'de', 'o', 'Dalva', 'e', 'Dito', ',', 'do', 'de', 'o', 'Bio', 'e', 'do', 'de', 'o', 'Açougue', 'Central', 'decidiu', 'inaugurar', '...', 'um', 'hotel', '.']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT014,"As casinhas que cederão espaço para o edifício estão de portas cerradas , prontas para vir abaixo .","['As', 'casinhas', 'que', 'cederão', 'espaço', 'para', 'o', 'edifício', 'estão', 'de', 'portas', 'cerradas', ',', 'prontas', 'para', 'vir', 'abaixo', '.']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT017,Uma de as preocupações é diminuir a o mínimo o impacto ambiental de o novo empreendimento .,"['Uma', 'de', 'as', 'preocupações', 'é', 'diminuir', 'a', 'o', 'mínimo', 'o', 'impacto', 'ambiental', 'de', 'o', 'novo', 'empreendimento', '.']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT022,"Um hotel dessa dimensão , na região em que estará localizado , com os pares que temos hoje em São Paulo , não é uma brincadeira .","['Um', 'hotel', 'dessa', 'de', 'essa', 'dimensão', ',', 'na', 'em', 'a', 'região', 'em', 'que', 'estará', 'localizado', ',', 'com', 'os', 'pares', 'que', 'temos', 'hoje', 'em', 'São', 'Paulo', ',', 'não', 'é', 'uma', 'brincadeira', '.']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT025,A escolha do endereço foi uma soma de oportunidade e do perfil do negócio .,"['A', 'escolha', 'do', 'de', 'o', 'endereço', 'foi', 'uma', 'soma', 'de', 'oportunidade', 'e', 'do', 'de', 'o', 'perfil', 'do', 'de', 'o', 'negócio', '.']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT026,"E , de quebra , Atala imagina que vai ajudar a melhorar o bairro e iniciar um resgate da região .","['E', ',', 'de', 'quebra', ',', 'Atala', 'imagina', 'que', 'vai', 'ajudar', 'a', 'melhorar', 'o', 'bairro', 'e', 'iniciar', 'um', 'resgate', 'da', 'de', 'a', 'região', '.']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT028,Aquela parte da Franca não tem o brilho do resto do bairro .,"['Aquela', 'parte', 'da', 'de', 'a', 'Franca', 'não', 'tem', 'o', 'brilho', 'do', 'de', 'o', 'resto', 'do', 'de', 'o', 'bairro', '.']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT029,Espero ser a âncora de uma revitalização da área e fazer uma pequena contribuição para a cidade também .,"['Espero', 'ser', 'a', 'âncora', 'de', 'uma', 'revitalização', 'da', 'de', 'a', 'área', 'e', 'fazer', 'uma', 'pequena', 'contribuição', 'para', 'a', 'cidade', 'também', '.']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT030,"Atala mora no Sumaré , na zona oeste paulistana , e conta que um clássico dia de folga na vida dele é um domingão .","['Atala', 'mora', 'no', 'em', 'o', 'Sumaré', ',', 'na', 'em', 'a', 'zona', 'oeste', 'paulistana', ',', 'e', 'conta', 'que', 'um', 'clássico', 'dia', 'de', 'folga', 'na', 'em', 'a', 'vida', 'dele', 'de', 'ele', 'é', 'um', 'domingão', '.']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT035,"Em casa cozinho o que quero , do jeito que quero , na hora que quero .","['Em', 'casa', 'cozinho', 'o', 'que', 'quero', ',', 'do', 'de', 'o', 'jeito', 'que', 'quero', ',', 'na', 'em', 'a', 'hora', 'que', 'quero', '.']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT037,"Às vezes , sai para comer um sushi com as crianças à noite .","['Às', 'A', 'as', 'vezes', ',', 'sai', 'para', 'comer', 'um', 'sushi', 'com', 'as', 'crianças', 'à', 'a', 'a', 'noite', '.']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT039,O lugar de que mais tenho saudade em São Paulo é a minha casa .,"['O', 'lugar', 'de', 'que', 'mais', 'tenho', 'saudade', 'em', 'São', 'Paulo', 'é', 'a', 'minha', 'casa', '.']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT047,"Se todo mundo usar melhor , comer melhor o que chega à nossa casa , é um grande passo para combater o desperdício "" EQUAÇÃO "" Nós somos 7 bilhões .","['Se', 'todo', 'mundo', 'usar', 'melhor', ',', 'comer', 'melhor', 'o', 'que', 'chega', 'à', 'a', 'a', 'nossa', 'casa', ',', 'é', 'um', 'grande', 'passo', 'para', 'combater', 'o', 'desperdício', '""', 'EQUAÇÃO', '""', 'Nós', 'somos', '7', 'bilhões', '.']",General-purpose functions,Directive functions,suggest
DOC003202,SENT050,"Um hotel paulistano tem de dar boa comida , conforto , boa cama , bom banho , bom serviço .","['Um', 'hotel', 'paulistano', 'tem', 'de', 'dar', 'boa', 'comida', ',', 'conforto', ',', 'boa', 'cama', ',', 'bom', 'banho', ',', 'bom', 'serviço', '.']",General-purpose functions,Directive functions,suggest
DOC003202,SENT056,"Serão 84 , localizados nos 12 últimos andares da torre de 28 pavimentos .","['Serão', '84', ',', 'localizados', 'nos', 'em', 'os', '12', 'últimos', 'andares', 'da', 'de', 'a', 'torre', 'de', '28', 'pavimentos', '.']",General-purpose functions,Information-providing functions,inform
DOC003202,SENT057,"Os moradores terão acesso a toda estrutura , de a piscina a o spa .","['Os', 'moradores', 'terão', 'acesso', 'a', 'toda', 'estrutura', ',', 'de', 'a', 'piscina', 'a', 'o', 'spa', '.']",General-purpose functions,Information-providing functions,inform
DOC003203,SENT001,"Os irmãos Batista e sua JBS foram uma grande novidade no mundo das maiores empresas brasileiras deste século , um time em que mudam mais as camisas do que os jogadores .","['Os', 'irmãos', 'Batista', 'e', 'sua', 'JBS', 'foram', 'uma', 'grande', 'novidade', 'no', 'em', 'o', 'mundo', 'das', 'de', 'as', 'maiores', 'empresas', 'brasileiras', 'deste', 'de', 'este', 'século', ',', 'um', 'time', 'em', 'que', 'mudam', 'mais', 'as', 'camisas', 'do', 'de', 'o', 'que', 'os', 'jogadores', '.']",General-purpose functions,Information-providing functions,inform
DOC003203,SENT002,"Apesar do histórico muito mais longo e notório , a Odebrecht também fez carreira rápida .","['Apesar', 'do', 'de', 'o', 'histórico', 'muito', 'mais', 'longo', 'e', 'notório', ',', 'a', 'Odebrecht', 'também', 'fez', 'carreira', 'rápida', '.']",General-purpose functions,Information-providing functions,inform
DOC003203,SENT003,Cresceram de modo acelerado porque eram corruptas ou eram corruptas porque cresceram de modo acelerado ?,"['Cresceram', 'de', 'modo', 'acelerado', 'porque', 'eram', 'corruptas', 'ou', 'eram', 'corruptas', 'porque', 'cresceram', 'de', 'modo', 'acelerado', '?']",General-purpose functions,Information-seeking functions,question
DOC003203,SENT005,"No começo do século , a JBS/Friboi chegava ao grupo das 400 maiores .","['No', 'Em', 'o', 'começo', 'do', 'de', 'o', 'século', ',', 'a', 'JBS/Friboi', 'chegava', 'ao', 'a', 'o', 'grupo', 'das', 'de', 'as', '400', 'maiores', '.']",General-purpose functions,Information-providing functions,inform
DOC003203,SENT006,"Em meados da década de 2000 , subia para a primeira divisão , o grupo das 50 maiores .","['Em', 'meados', 'da', 'de', 'a', 'década', 'de', '2000', ',', 'subia', 'para', 'a', 'primeira', 'divisão', ',', 'o', 'grupo', 'das', 'de', 'as', '50', 'maiores', '.']",General-purpose functions,Information-providing functions,inform
DOC003203,SENT007,"Em 2014 , superou a Vale , tornando se a segunda maior companhia , em receita líquida .","['Em', '2014', ',', 'superou', 'a', 'Vale', ',', 'tornando', 'se', 'a', 'segunda', 'maior', 'companhia', ',', 'em', 'receita', 'líquida', '.']",General-purpose functions,Information-providing functions,inform
DOC003203,SENT008,Odebrecht passou da rabeira da primeira divisão para o sétimo lugar em cerca de uma década .,"['Odebrecht', 'passou', 'da', 'de', 'a', 'rabeira', 'da', 'de', 'a', 'primeira', 'divisão', 'para', 'o', 'sétimo', 'lugar', 'em', 'cerca', 'de', 'uma', 'década', '.']",General-purpose functions,Information-providing functions,inform
DOC003203,SENT009,"Embora não seja fácil imaginar crimes que superem os feitos de JBS e Odebrecht , quantas empresas da primeira divisão teriam restos a pagar nos tribunais ?","['Embora', 'não', 'seja', 'fácil', 'imaginar', 'crimes', 'que', 'superem', 'os', 'feitos', 'de', 'JBS', 'e', 'Odebrecht', ',', 'quantas', 'empresas', 'da', 'de', 'a', 'primeira', 'divisão', 'teriam', 'restos', 'a', 'pagar', 'nos', 'em', 'os', 'tribunais', '?']",General-purpose functions,Information-seeking functions,question
DOC003203,SENT010,"Algumas outras grandes foram apanhadas em operações diversas da Polícia Federal desde 2014 , mas a bandalheira sabida até agora não foi tão longe .","['Algumas', 'outras', 'grandes', 'foram', 'apanhadas', 'em', 'operações', 'diversas', 'da', 'de', 'a', 'Polícia', 'Federal', 'desde', '2014', ',', 'mas', 'a', 'bandalheira', 'sabida', 'até', 'agora', 'não', 'foi', 'tão', 'longe', '.']",General-purpose functions,Information-providing functions,answer
DOC003203,SENT012,"Neste século , não mudou muito a composição do grupo das 50 maiores , se consideradas fusões e aquisições .","['Neste', 'Em', 'este', 'século', ',', 'não', 'mudou', 'muito', 'a', 'composição', 'do', 'de', 'o', 'grupo', 'das', 'de', 'as', '50', 'maiores', ',', 'se', 'consideradas', 'fusões', 'e', 'aquisições', '.']",General-purpose functions,Information-providing functions,inform
DOC003203,SENT014,"Um tanto curioso , em esse período pouco mudou o tamanho relativo de as 500 maiores ( em relação a o tamanho de a economia ; umas em relação a as outras ) .","['Um', 'tanto', 'curioso', ',', 'em', 'esse', 'período', 'pouco', 'mudou', 'o', 'tamanho', 'relativo', 'de', 'as', '500', 'maiores', '(', 'em', 'relação', 'a', 'o', 'tamanho', 'de', 'a', 'economia', ';', 'umas', 'em', 'relação', 'a', 'as', 'outras', ')', '.']",General-purpose functions,Information-providing functions,inform
DOC003203,SENT016,"Empresas de petróleo , alimentos e varejo subiram , empurrando para baixo fabricantes de veículos , indústrias e elétricas , pincelada do que foi a história econômica do período .","['Empresas', 'de', 'petróleo', ',', 'alimentos', 'e', 'varejo', 'subiram', ',', 'empurrando', 'para', 'baixo', 'fabricantes', 'de', 'veículos', ',', 'indústrias', 'e', 'elétricas', ',', 'pincelada', 'do', 'de', 'o', 'que', 'foi', 'a', 'história', 'econômica', 'do', 'de', 'o', 'período', '.']",General-purpose functions,Information-providing functions,inform
DOC003203,SENT017,"Marfrig , por exemplo , teve ascensão quase tão fulgurante quanto sua companheira de ramo .","['Marfrig', ',', 'por', 'exemplo', ',', 'teve', 'ascensão', 'quase', 'tão', 'fulgurante', 'quanto', 'sua', 'companheira', 'de', 'ramo', '.']",General-purpose functions,Information-providing functions,inform
DOC003203,SENT021,"A maioria da tropa de elite , uns 80 % , parece ter um comportamento mais discreto ( Petrobras , a número um , e Eletrobras , entre as dez mais , são casos à parte ) .","['A', 'maioria', 'da', 'de', 'a', 'tropa', 'de', 'elite', ',', 'uns', '80', '%', ',', 'parece', 'ter', 'um', 'comportamento', 'mais', 'discreto', '(', 'Petrobras', ',', 'a', 'número', 'um', ',', 'e', 'Eletrobras', ',', 'entre', 'as', 'dez', 'mais', ',', 'são', 'casos', 'à', 'a', 'a', 'parte', ')', '.']",General-purpose functions,Information-providing functions,inform
DOC003203,SENT022,"A maioria dessas empresas está no topo pelo menos desde o início do século ; as mais novatas surgiram há mais de 30 anos , em geral muito mais .","['A', 'maioria', 'dessas', 'de', 'essas', 'empresas', 'está', 'no', 'em', 'o', 'topo', 'pelo', 'por', 'o', 'menos', 'desde', 'o', 'início', 'do', 'de', 'o', 'século', ';', 'as', 'mais', 'novatas', 'surgiram', 'há', 'mais', 'de', '30', 'anos', ',', 'em', 'geral', 'muito', 'mais', '.']",General-purpose functions,Information-providing functions,inform
DOC003203,SENT024,"Com exceção da também notória Oi , nenhuma delas teve negócios tão íntimos com o Estado quanto Odebrecht e JBS .","['Com', 'exceção', 'da', 'de', 'a', 'também', 'notória', 'Oi', ',', 'nenhuma', 'delas', 'de', 'elas', 'teve', 'negócios', 'tão', 'íntimos', 'com', 'o', 'Estado', 'quanto', 'Odebrecht', 'e', 'JBS', '.']",General-purpose functions,Information-providing functions,inform
DOC003207,SENT005,"Na maioria das vezes , o índice de erros fica entre 20 % e 30 % .","['Na', 'Em', 'a', 'maioria', 'das', 'de', 'as', 'vezes', ',', 'o', 'índice', 'de', 'erros', 'fica', 'entre', '20', '%', 'e', '30', '%', '.']",General-purpose functions,Information-providing functions,inform
DOC003207,SENT006,A literatura científica corrobora a discrepância dos números registrados no atual Campeonato Brasileiro .,"['A', 'literatura', 'científica', 'corrobora', 'a', 'discrepância', 'dos', 'de', 'os', 'números', 'registrados', 'no', 'em', 'o', 'atual', 'Campeonato', 'Brasileiro', '.']",General-purpose functions,Information-providing functions,inform
DOC003207,SENT008,"Apesar do imponderável sempre estar em campo , o ex-goleiro Zetti , hoje comentarista da posição na TV e no rádio , tem uma explicação técnica para os erros .","['Apesar', 'do', 'de', 'o', 'imponderável', 'sempre', 'estar', 'em', 'campo', ',', 'o', 'ex-goleiro', 'Zetti', ',', 'hoje', 'comentarista', 'da', 'de', 'a', 'posição', 'na', 'em', 'a', 'TV', 'e', 'no', 'em', 'o', 'rádio', ',', 'tem', 'uma', 'explicação', 'técnica', 'para', 'os', 'erros', '.']",General-purpose functions,Information-providing functions,inform
DOC003207,SENT010,Em definir igual ao Neymar [ corrida de lado para a bola e uma paradinha antes de definir ] e o chute acaba saindo fraco .,"['Em', 'definir', 'igual', 'ao', 'a', 'o', 'Neymar', '[', 'corrida', 'de', 'lado', 'para', 'a', 'bola', 'e', 'uma', 'paradinha', 'antes', 'de', 'definir', ']', 'e', 'o', 'chute', 'acaba', 'saindo', 'fraco', '.']",General-purpose functions,Information-providing functions,inform
DOC003207,SENT011,"Mas ele treina demais aquela forma de bater e sabe muito bem fazer aquilo , afirma o ex-jogador .","['Mas', 'ele', 'treina', 'demais', 'aquela', 'forma', 'de', 'bater', 'e', 'sabe', 'muito', 'bem', 'fazer', 'aquilo', ',', 'afirma', 'o', 'ex-jogador', '.']",General-purpose functions,Information-providing functions,inform
DOC003207,SENT013,"Em 14 dos 27 pênaltis errados no Brasileiro os batedores tentaram , com paradinhas ou passos laterais , enganar o goleiro .","['Em', '14', 'dos', 'de', 'os', '27', 'pênaltis', 'errados', 'no', 'em', 'o', 'Brasileiro', 'os', 'batedores', 'tentaram', ',', 'com', 'paradinhas', 'ou', 'passos', 'laterais', ',', 'enganar', 'o', 'goleiro', '.']",General-purpose functions,Information-providing functions,inform
DOC003207,SENT015,""" Treino muito e procuro ser frio ao cobrar "" , disse o atacante que anotou seis gols , todos com paradinha , mas deslocando o goleiro , no Brasileiro .","['""', 'Treino', 'muito', 'e', 'procuro', 'ser', 'frio', 'ao', 'a', 'o', 'cobrar', '""', ',', 'disse', 'o', 'atacante', 'que', 'anotou', 'seis', 'gols', ',', 'todos', 'com', 'paradinha', ',', 'mas', 'deslocando', 'o', 'goleiro', ',', 'no', 'em', 'o', 'Brasileiro', '.']",General-purpose functions,Information-providing functions,inform
DOC003207,SENT018,A o mesmo tempo é preciso ter explosão e não querer acertar o canto muito antes .,"['A', 'o', 'mesmo', 'tempo', 'é', 'preciso', 'ter', 'explosão', 'e', 'não', 'querer', 'acertar', 'o', 'canto', 'muito', 'antes', '.']",General-purpose functions,Information-providing functions,inform
DOC003207,SENT019,"Esperar até o último minuto , explicou Vanderlei , após um dos seus êxitos .","['Esperar', 'até', 'o', 'último', 'minuto', ',', 'explicou', 'Vanderlei', ',', 'após', 'um', 'dos', 'de', 'os', 'seus', 'êxitos', '.']",General-purpose functions,Information-providing functions,inform
DOC003207,SENT021,"Valdir Joaquim de Moraes , treinador de goleiros , mapeou o jeito de eles baterem .","['Valdir', 'Joaquim', 'de', 'Moraes', ',', 'treinador', 'de', 'goleiros', ',', 'mapeou', 'o', 'jeito', 'de', 'eles', 'baterem', '.']",General-purpose functions,Information-providing functions,inform
DOC003207,SENT022,"No momento das disputas , o Alexandre [ goleiro reserva que morreria dias depois em um acidente de carro , aos 20 anos ] ficou com as anotações .","['No', 'Em', 'o', 'momento', 'das', 'de', 'as', 'disputas', ',', 'o', 'Alexandre', '[', 'goleiro', 'reserva', 'que', 'morreria', 'dias', 'depois', 'em', 'um', 'acidente', 'de', 'carro', ',', 'aos', 'a', 'os', '20', 'anos', ']', 'ficou', 'com', 'as', 'anotações', '.']",General-purpose functions,Information-providing functions,inform
DOC003207,SENT027,"No entanto , o estresse do cobrador durante o jogo e o fato dos goleiros estarem cada vez mais analisando as cobranças , certamente , aumenta a chance de defesa , diz o pesquisador .","['No', 'Em', 'o', 'entanto', ',', 'o', 'estresse', 'do', 'de', 'o', 'cobrador', 'durante', 'o', 'jogo', 'e', 'o', 'fato', 'dos', 'de', 'os', 'goleiros', 'estarem', 'cada', 'vez', 'mais', 'analisando', 'as', 'cobranças', ',', 'certamente', ',', 'aumenta', 'a', 'chance', 'de', 'defesa', ',', 'diz', 'o', 'pesquisador', '.']",General-purpose functions,Information-providing functions,inform
DOC003207,SENT030,Defendeu mais quem ficou esperando no meio do gol ( 22 % ) .,"['Defendeu', 'mais', 'quem', 'ficou', 'esperando', 'no', 'em', 'o', 'meio', 'do', 'de', 'o', 'gol', '(', '22', '%', ')', '.']",General-purpose functions,Information-providing functions,inform
DOC003207,SENT032,"O craque da seleção de 1970 , por errar demais nos treinos , preferia jamais bater .","['O', 'craque', 'da', 'de', 'a', 'seleção', 'de', '1970', ',', 'por', 'errar', 'demais', 'nos', 'em', 'os', 'treinos', ',', 'preferia', 'jamais', 'bater', '.']",General-purpose functions,Information-providing functions,inform
DOC003208,SENT005,"Ao lado de suas clássicas Honkers e 312 , serve receitas produzidas em solo paulistano , algumas , sazonais , como a recente Enedina , uma ótima double brown ale .","['Ao', 'A', 'o', 'lado', 'de', 'suas', 'clássicas', 'Honkers', 'e', '312', ',', 'serve', 'receitas', 'produzidas', 'em', 'solo', 'paulistano', ',', 'algumas', ',', 'sazonais', ',', 'como', 'a', 'recente', 'Enedina', ',', 'uma', 'ótima', 'double', 'brown', 'ale', '.']",General-purpose functions,Information-providing functions,inform
DOC003208,SENT008,"Lá é possível encontrar o chope de rótulos tradicionais , como a Indica ( IPA com rapadura ; R$ 12 , 350 ml ) , e novidades , como a refrescante Eugênia , que leva uvaia .","['Lá', 'é', 'possível', 'encontrar', 'o', 'chope', 'de', 'rótulos', 'tradicionais', ',', 'como', 'a', 'Indica', '(', 'IPA', 'com', 'rapadura', ';', 'R$', '12', ',', '350', 'ml', ')', ',', 'e', 'novidades', ',', 'como', 'a', 'refrescante', 'Eugênia', ',', 'que', 'leva', 'uvaia', '.']",General-purpose functions,Information-providing functions,inform
DOC003208,SENT012,"Mas a graça é tomar uma das marcas próprias da casa , como a Verano pale ale ( R$ 11 , 350 ml ) ou a ótima Dubbel .","['Mas', 'a', 'graça', 'é', 'tomar', 'uma', 'das', 'de', 'as', 'marcas', 'próprias', 'da', 'de', 'a', 'casa', ',', 'como', 'a', 'Verano', 'pale', 'ale', '(', 'R$', '11', ',', '350', 'ml', ')', 'ou', 'a', 'ótima', 'Dubbel', '.']",General-purpose functions,Information-providing functions,inform
DOC003208,SENT016,"Mas só lá você encontra também uma sazonal , a da vez é uma session sour .","['Mas', 'só', 'lá', 'você', 'encontra', 'também', 'uma', 'sazonal', ',', 'a', 'da', 'de', 'a', 'vez', 'é', 'uma', 'session', 'sour', '.']",General-purpose functions,Information-providing functions,inform
DOC003208,SENT019,"Tem também a Delirium Red ( R$ 35 , 335 ml ) , uma fruit beer mais difícil de encontrar na concorrência .","['Tem', 'também', 'a', 'Delirium', 'Red', '(', 'R$', '35', ',', '335', 'ml', ')', ',', 'uma', 'fruit', 'beer', 'mais', 'difícil', 'de', 'encontrar', 'na', 'em', 'a', 'concorrência', '.']",General-purpose functions,Information-providing functions,inform
DOC003208,SENT022,"Aqui é possível encontrar opções como as clássicas Dead Pony ( pale ale ) e Punk IPA ( R$ 22 , 300 ml ) , ou a não tão conhecida lager Kingpin .","['Aqui', 'é', 'possível', 'encontrar', 'opções', 'como', 'as', 'clássicas', 'Dead', 'Pony', '(', 'pale', 'ale', ')', 'e', 'Punk', 'IPA', '(', 'R$', '22', ',', '300', 'ml', ')', ',', 'ou', 'a', 'não', 'tão', 'conhecida', 'lager', 'Kingpin', '.']",General-purpose functions,Information-providing functions,inform
DOC003208,SENT025,"Além de novidades da marca , como a Salapa de Frutas ( R$ 35 , 473 ml ) , serve a american pale ale e a witbier Tanger , duas campeãs da casa .","['Além', 'de', 'novidades', 'da', 'de', 'a', 'marca', ',', 'como', 'a', 'Salapa', 'de', 'Frutas', '(', 'R$', '35', ',', '473', 'ml', ')', ',', 'serve', 'a', 'american', 'pale', 'ale', 'e', 'a', 'witbier', 'Tanger', ',', 'duas', 'campeãs', 'da', 'de', 'a', 'casa', '.']",General-purpose functions,Information-providing functions,inform
DOC003208,SENT028,"São rótulos feitos especialmente para o empório em parceria com cervejarias , como Dogma EAP ( R$ 33 , 310 ml ) ou Dádiva EAP blueberry .","['São', 'rótulos', 'feitos', 'especialmente', 'para', 'o', 'empório', 'em', 'parceria', 'com', 'cervejarias', ',', 'como', 'Dogma', 'EAP', '(', 'R$', '33', ',', '310', 'ml', ')', 'ou', 'Dádiva', 'EAP', 'blueberry', '.']",General-purpose functions,Information-providing functions,inform
DOC003208,SENT032,"Na dúvida , peça o "" sampler "" com medidas menores , no qual você pode degustar os três .","['Na', 'Em', 'a', 'dúvida', ',', 'peça', 'o', '""', 'sampler', '""', 'com', 'medidas', 'menores', ',', 'no', 'em', 'o', 'qual', 'você', 'pode', 'degustar', 'os', 'três', '.']",General-purpose functions,Directive functions,suggest
DOC003208,SENT041,"O chope exclusivo é , na verdade , produzido pela cervejaria Quinta do Malte .","['O', 'chope', 'exclusivo', 'é', ',', 'na', 'em', 'a', 'verdade', ',', 'produzido', 'pela', 'por', 'a', 'cervejaria', 'Quinta', 'do', 'de', 'o', 'Malte', '.']",General-purpose functions,Information-providing functions,correction
DOC003208,SENT042,"Fácil de beber , tem apenas 10 IBUs ( unidade de amargor que passa de cem ) .","['Fácil', 'de', 'beber', ',', 'tem', 'apenas', '10', 'IBUs', '(', 'unidade', 'de', 'amargor', 'que', 'passa', 'de', 'cem', ')', '.']",General-purpose functions,Information-providing functions,inform
DOC003208,SENT044,Visitar pequenas fábricas e entender o processo da criação da cerveja antes de chegar no seu copo pode ser um bom programa .,"['Visitar', 'pequenas', 'fábricas', 'e', 'entender', 'o', 'processo', 'da', 'de', 'a', 'criação', 'da', 'de', 'a', 'cerveja', 'antes', 'de', 'chegar', 'no', 'em', 'o', 'seu', 'copo', 'pode', 'ser', 'um', 'bom', 'programa', '.']",General-purpose functions,Directive functions,suggest
DOC003208,SENT047,"A marca tem lançado rótulos cada vez mais criativos , como o trio Odonata , com cervejas envelhecidas em barris de diferentes destilados .","['A', 'marca', 'tem', 'lançado', 'rótulos', 'cada', 'vez', 'mais', 'criativos', ',', 'como', 'o', 'trio', 'Odonata', ',', 'com', 'cervejas', 'envelhecidas', 'em', 'barris', 'de', 'diferentes', 'destilados', '.']",Dimension-specific functions,Social obligations management functions,compliment
DOC003208,SENT050,"Evento Dadiva2go , com food truck na fábrica , ocorre uma vez por mês .","['Evento', 'Dadiva2go', ',', 'com', 'food', 'truck', 'na', 'em', 'a', 'fábrica', ',', 'ocorre', 'uma', 'vez', 'por', 'mês', '.']",General-purpose functions,Information-providing functions,inform
